ID,Street Name,Street Qualifier,Begin Measure,End Measure,School,Speed Limit,Effective Days,Effective Time,Legislation Link,Location
42,Kingsway,A,1586.86409,1735.89617,Robert H. Smith,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.180975023601 49.870203073237, -97.181169705837 49.870210082245, -97.181309571722 49.870215117478, -97.182000156393 49.870239976339, -97.182551515581 49.870259820554, -97.18269104862 49.870264869167, -97.183045301565 49.870277686063)"
420,Princemere Rd,A,0,170.7,Van Walleghem School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.184377682429 49.841412582597, -97.184464222573 49.841334320348, -97.18508226409 49.840773815315, -97.185090797865 49.840766749257, -97.185100251351 49.840760191053, -97.185110552614 49.840754190607, -97.185121623266 49.840748793578, -97.185133379069 49.840744041033, -97.185145730568 49.840739969136, -97.185158583777 49.840736608872, -97.185171840892 49.840733985809, -97.185185401036 49.840732119907, -97.185199161025 49.840731025364, -97.185213016156 49.840730710509, -97.185226861001 49.840731177739, -97.185240590211 49.840732423497, -97.185254099315 49.840734438304, -97.185267285519 49.84073720683, -97.185280048486 49.840740708007, -97.185292291097 49.840744915194, -97.185303920196 49.840749796377, -97.185508406604 49.840844070554, -97.185723442624 49.840943205462, -97.185938479903 49.841042341684, -97.18604550578 49.841091682326)"
422,Seel Ave,A,36.5,269,Casa Montessori and Orff School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.169341066129 49.841697083879, -97.171547418448 49.84094383054, -97.171670122813 49.840902261187, -97.171794997037 49.840859956529, -97.172201088073 49.840722380305)"
429,John Angus Dr,A,1303.1,1429.67343,École South Pointe,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.183424009665 49.781442114664, -97.18309093938 49.780881086605, -97.183052967671 49.780817165094, -97.182892353749 49.780546785935, -97.18279312346 49.780379739045)"
302,Whellams Lane,A,356.82393,691.09125,John Pritchard School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.090253473273 49.947720323125, -97.089794677848 49.947567995083, -97.088824616763 49.947245910345, -97.087172220194 49.94669724462, -97.086487784363 49.946469972419, -97.086111652452 49.946345072301)"
33,Aberdeen Ave,A,752.09236,892.46803,St. Aidan's Christian School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.137739601165 49.918426995546, -97.138086780708 49.918539317295, -97.138272061928 49.918599260567, -97.138458912859 49.918659711235, -97.139487463251 49.918992460401)"
334,Clifton St,A,1832.67199,2237.39837,Clifton School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.185254158106 49.896505472117, -97.18524901393 49.896571769425, -97.185219074528 49.896957619285, -97.185189132116 49.89734350069, -97.185047374196 49.899175569341, -97.184988005284 49.899942485783, -97.184972686754 49.900140363022)"
335,Riverwood Ave,A,269.87963,683.15328,Ecole Viscount Alexander,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.142600769536 49.846032334981, -97.143486784166 49.845732935934, -97.146836968373 49.84460075755, -97.146987603703 49.844545782802, -97.147109490275 49.84450129975, -97.147689258461 49.84430535129)"
342,Thompson Dr,A,631.07281,1063.49664,Ecole Bannatyne,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.266809150163 49.879420865546, -97.266738238465 49.880205406252, -97.266475243272 49.88311530462, -97.266458345181 49.883302834962)"
366,Sinclair St,A,3374.1,3617.2,Forest Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.139590476666 49.944282852556, -97.138703422085 49.944829438798, -97.138665357652 49.944860764058, -97.138629523694 49.944893166428, -97.138127926148 49.945545005086, -97.137723267445 49.946070854531)"
383,Mapleglen Dr,A,717.8,907.8,Elwick Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.166722270998 49.944163331768, -97.168208585176 49.944640782017, -97.168349731814 49.944686121226, -97.168425694845 49.94471052201, -97.168490878693 49.944731460256, -97.169092410938 49.944924680855)"
44,Lockston Ave,A,22.3042,176.07304,Carpathia School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.203157367089 49.866064602558, -97.203578801064 49.866081249382, -97.204299473462 49.866109712961, -97.204940109741 49.86613501153, -97.205017999068 49.86613808709, -97.205292610577 49.866148930057)"
49,Anglia Ave,A,21.40391,179.40897,Constable Edward Finney School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.184220626141 49.957198444679, -97.184264521676 49.957197995434, -97.184553535676 49.957195037135, -97.184950227749 49.957190975488, -97.185147879983 49.957188951261, -97.185526208671 49.957185075722, -97.18642262903 49.957175306714)"
5,Grundy Ave,A,56.82543,141.67864,Principal Sparling School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.174199233752 49.903963557734, -97.174533101114 49.903975124475, -97.175122970593 49.903994833194, -97.175379013208 49.904003387179)"
68,Desalaberry Ave,A,41.09935,210.525,Alhijra Islamic School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.107764527849 49.904970815802, -97.107414440309 49.904709508289, -97.107094525649 49.904470718641, -97.107034332301 49.90442943275, -97.106968981494 49.904391558915, -97.106898935295 49.904357364917, -97.106824688964 49.904327092521, -97.106746767456 49.904300955761, -97.106665721708 49.904279139433, -97.106582124743 49.904261797786, -97.106074283799 49.904171471314, -97.105887684736 49.904138281352)"
78,Ravelston Ave E,A,655.63442,833.74312,Wayoata School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-96.991670486161 49.897531561055, -96.99084428327 49.897534952265, -96.989541440087 49.897540287911, -96.989191213736 49.897541719725)"
89,Sterling Ave,A,929.01965,1115.44569,St. Emile School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.094984139706 49.836109362015, -97.094790335139 49.836176158179, -97.092696720878 49.836897704967)"
9,Luxton Ave,A,365.65924,463.61285,Luxton School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.119115603745 49.92489981213, -97.119159956574 49.924914060392, -97.119803370564 49.92512075308, -97.119885044165 49.925146989804, -97.120337099608 49.925292205969)"
273,Pritchard Ave,A,516.90562,829.29446,Holy Ghost School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.135230286286 49.91342483203, -97.135726321493 49.913584158678, -97.135852061732 49.913624532419, -97.135977249132 49.913664728448, -97.136893291209 49.913958938343, -97.136942856121 49.913974857051, -97.1383607913 49.914430240399, -97.13912531552 49.914675763919)"
289,Oakenwald Ave,A,778.67195,1097.19353,Oakenwald School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.138939433018 49.846290486005, -97.139171667409 49.846209784045, -97.139209065759 49.846196787967, -97.139734839467 49.846014077443, -97.140566119113 49.845732886989, -97.141898709875 49.845282102527, -97.142608280382 49.845042061565, -97.142859466848 49.844957085944)"
301,Bournais Dr,A,238.90818,569.88793,Bernie Wolfe Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.041476830567 49.891566278429, -97.04156005749 49.891373197541, -97.041728256625 49.890982981737, -97.042134627213 49.890037670035, -97.042136551084 49.890033194573, -97.042295480141 49.889663478022, -97.042558025695 49.889052705139, -97.042710175576 49.888698743631)"
327,Hartford Ave,A,24.32229,414.36479,Governor Semple School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.113763432319 49.93480464321, -97.114005116131 49.934882481808, -97.115450141632 49.935347862489, -97.117434364638 49.935986851851, -97.117965090608 49.936157755648, -97.118217005468 49.93623060391, -97.118630488255 49.936364037754)"
351,Prince Rupert Ave,A,496.74868,997.9889,Salisbury Morse Place School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.080694290403 49.914482148378, -97.079488248754 49.914081215663, -97.077813895298 49.913524567207, -97.075527292865 49.912764319194, -97.074488647579 49.912418968469)"
356,Linwood St,A,167.56658,477,Linwood School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.227974622209 49.879421623312, -97.227972348316 49.879445610854, -97.227767842076 49.881591399877, -97.227709978804 49.882198927561)"
357,Brock St,A,1856.4,2245.4,William Osler School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.189124470608 49.857330189325, -97.189182291973 49.856675927749, -97.189190248733 49.856585893651, -97.189200820057 49.856466494207, -97.189208539748 49.85637930194, -97.189395508451 49.854267419403, -97.189433536259 49.853837854799)"
36,Wentworth St,A,428.79651,571.11266,Ecole La Verendrye,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.158774251039 49.868189189759, -97.158704521207 49.868101316211, -97.158640660426 49.86802083853, -97.158576812176 49.867940376373, -97.158324675464 49.867622628321, -97.158072561894 49.867304904788, -97.158008716436 49.867224444024, -97.157944856324 49.867143963822, -97.157870674849 49.867050475671)"
372,Leighton Ave,A,633,1114.6,John Henderson Junior High,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.099947962795 49.933272110869, -97.0995857682 49.933151693075, -97.099549726161 49.933139710188, -97.099000005171 49.932956942487, -97.098810454419 49.932894015655, -97.098285591514 49.93271980255, -97.095217390303 49.931701329404, -97.095092793943 49.931659968638, -97.094972008243 49.931619872657, -97.093981975717 49.931291211743)"
94,Church Ave,A,364.3586,553.69482,Champlain School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.129376519343 49.922803047164, -97.130772906012 49.92325198734, -97.130858595905 49.923279535941, -97.130943915346 49.92330696535, -97.13125285671 49.923406286354, -97.131395318569 49.923452085697, -97.131737129488 49.9235619717)"
95,Bertrand St,A,530.20809,721.23546,Ecole Henri-Bergeron,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.115990254388 49.884370335287, -97.115378265692 49.884376934111, -97.11523582489 49.884378469528, -97.115066494968 49.88438520581, -97.114897162537 49.884391942763, -97.114727833577 49.884398678508, -97.114558502242 49.884405414021, -97.114414359554 49.884411147756, -97.113936565457 49.884430296445, -97.1133354542 49.884454172076)"
288,Renfrew St,A,1279.00424,1597.48765,St. John Brebeuf School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.196653113279 49.862434864484, -97.196736959838 49.861517852433, -97.196841968897 49.860369334207, -97.196914507521 49.859575919058)"
331,Montrose St,A,1788.63449,2188.21782,Montrose School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.179498642206 49.859512644276, -97.179772387724 49.856327215496, -97.179778976846 49.856250535439, -97.179789318265 49.856130122213, -97.179797650701 49.856033100631, -97.17980692205 49.855924969086)"
358,Templeton Ave,A,3788.9,4030.2,Ecole Templeton School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156213324386 49.962772553649, -97.156334404447 49.962811500683, -97.156839696267 49.962974032577, -97.157388164945 49.963150449007, -97.157936998459 49.963326978922, -97.15840535439 49.963484356359, -97.159028174595 49.963689027398, -97.159216966795 49.963749129685)"
365,Allan Blye Dr,A,0,215,Leila North Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.172554378374 49.961395302998, -97.172539672946 49.961458216374, -97.172185338257 49.961916911821, -97.172169186035 49.961937821054, -97.171723979553 49.962515030001, -97.171619171573 49.962642720143, -97.171509580567 49.962756810121, -97.17139219078 49.962867624961, -97.171294162081 49.962947388565, -97.17119059749 49.963024186036, -97.171112633812 49.963076595982)"
367,Grandcrest St,A,40.8,268.1,Forest Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.137666030007 49.942914818834, -97.137477982061 49.943157822712, -97.137415394282 49.943238700743, -97.137352765465 49.943319631492, -97.1372959572 49.943393041086, -97.136665813029 49.944207297042, -97.136250928256 49.944743383133)"
368,Cottingham St,A,167.9,357.4,Collicutt School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.154511930318 49.94046921466, -97.154298176186 49.940745959182, -97.154026340884 49.941097895321, -97.15350264973 49.94177588424, -97.153412020859 49.94189321333, -97.153408066314 49.941898946447, -97.15340490104 49.941904880171, -97.153402549124 49.941910969347, -97.153401028466 49.941917167637, -97.153400350637 49.94192342787, -97.153400520797 49.941929702408, -97.15340153765 49.941935943501, -97.153403393459 49.941942103653, -97.153406074101 49.941948135988, -97.153409559177 49.941953994597, -97.153413822166 49.941959634898, -97.153418830627 49.941965013968, -97.153424546445 49.941970090871, -97.153430926123 49.941974826973, -97.153437921113 49.941979186232, -97.153445478182 49.941983135473, -97.15345353982 49.941986644643, -97.153461971316 49.941989660794)"
369,Dafoe Blvd,A,0,55.8,Collicutt School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.15346204468 49.941989687038, -97.154157858053 49.942213569932)"
37,Dagmar St,A,210.15168,354.54121,Hosanna Christian School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.145406783366 49.899129157354, -97.145155294736 49.899454172091, -97.145070832172 49.899563513763, -97.145003628658 49.899650512191, -97.144882343633 49.899807238292, -97.144756491437 49.899969864059, -97.144630638883 49.900132489884, -97.144508271363 49.900290610335)"
370,Dafoe Blvd,B,0,62.4,Collicutt School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.15350264973 49.94177588424, -97.153500077282 49.941780827889, -97.153498161875 49.941785894227, -97.153496917235 49.941791046954, -97.153496352278 49.941796249152, -97.153496471053 49.941801463548, -97.153497272709 49.941806652781, -97.153498751502 49.941811779671, -97.153500896837 49.941816807485, -97.153503693344 49.941821700198, -97.153507120986 49.941826422756, -97.153511155205 49.941830941322, -97.153515767095 49.94183522352, -97.153520923614 49.94183923867, -97.153526587816 49.941842958003, -97.153532719118 49.94184635487, -97.153539273588 49.941849404934, -97.154201699633 49.942062510086)"
297,Oak St,A,650.64975,978.457,Robert H. Smith,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.181239115299 49.87103594091, -97.181309571722 49.870215117478, -97.181446620828 49.868615234233, -97.181491380736 49.868092689595)"
